"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"581","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The starfish is the only animal that can turn its stomach inside out.</p>
              <audio controls src=""blob:https://charburnham.github.io/893ee4e7-7671-4f40-941e-340bea2835ab"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","440","1215860","0.0-133.0-2.0","ha77v84840","","","","","","queued","12T","The starfish is the only animal that can turn its stomach inside out.","true","sentence_review","","1","ha77v84840_12T_audio.webm","accepted","ha77v84840_12T_audio.webm"
"4062","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
          </div>
        ","0","html-button-response","441","1219924","0.0-134.0-0.0","ha77v84840","","","","","","","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_ready","","","","",""
"5644","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
          </div>
        ","null","html-audio-response","442","1225622","0.0-134.0-1.0","ha77v84840","","","","","1","","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_recording","blob:https://charburnham.github.io/a4ccacfa-4322-4d99-944a-8acd7d3361d6","1","ha77v84840_20F_audio.webm","",""
"1013","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">There are towns named Sandwich in Arizona and Massachusetts.</p>
              <audio controls src=""blob:https://charburnham.github.io/a4ccacfa-4322-4d99-944a-8acd7d3361d6"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","443","1226636","0.0-134.0-2.0","ha77v84840","","","","","","queued","20F","There are towns named Sandwich in Arizona and Massachusetts.","false","sentence_review","","1","ha77v84840_20F_audio.webm","accepted","ha77v84840_20F_audio.webm"
"1486","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">An ostrich's eye is larger than its brain.</p>
          </div>
        ","0","html-button-response","444","1228124","0.0-135.0-0.0","ha77v84840","","","","","","","38T","An ostrich's eye is larger than its brain.","true","sentence_ready","","","","",""
"4010","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">An ostrich's eye is larger than its brain.</p>
          </div>
        ","null","html-audio-response","445","1232197","0.0-135.0-1.0","ha77v84840","","","","","1","","38T","An ostrich's eye is larger than its brain.","true","sentence_recording","blob:https://charburnham.github.io/05fb6274-c0c2-4f2e-b845-a5d96706b477","1","ha77v84840_38T_audio.webm","",""
"518","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">An ostrich's eye is larger than its brain.</p>
              <audio controls src=""blob:https://charburnham.github.io/05fb6274-c0c2-4f2e-b845-a5d96706b477"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","446","1232716","0.0-135.0-2.0","ha77v84840","","","","","","queued","38T","An ostrich's eye is larger than its brain.","true","sentence_review","","1","ha77v84840_38T_audio.webm","accepted","ha77v84840_38T_audio.webm"
"1862","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","0","html-button-response","447","1234580","0.0-136.0-0.0","ha77v84840","","","","","","","F4F","A crocodile cannot stick out its tongue.","false","sentence_ready","","","","",""
"3976","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","null","html-audio-response","448","1238613","0.0-136.0-1.0","ha77v84840","","","","","1","","F4F","A crocodile cannot stick out its tongue.","false","sentence_recording","blob:https://charburnham.github.io/87c17780-0cea-40fe-8ff5-eda7d5bc301e","1","ha77v84840_F4F_audio.webm","",""
"742","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
              <audio controls src=""blob:https://charburnham.github.io/87c17780-0cea-40fe-8ff5-eda7d5bc301e"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","449","1239356","0.0-136.0-2.0","ha77v84840","","","","","","queued","F4F","A crocodile cannot stick out its tongue.","false","sentence_review","","1","ha77v84840_F4F_audio.webm","accepted","ha77v84840_F4F_audio.webm"
"5246","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A crocodile can stick its tongue out further than any other animal.</p>
          </div>
        ","0","html-button-response","450","1244604","0.0-137.0-0.0","ha77v84840","","","","","","","F4T","A crocodile can stick its tongue out further than any other animal.","true","sentence_ready","","","","",""
"5219","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A crocodile can stick its tongue out further than any other animal.</p>
          </div>
        ","null","html-audio-response","451","1249885","0.0-137.0-1.0","ha77v84840","","","","","1","","F4T","A crocodile can stick its tongue out further than any other animal.","true","sentence_recording","blob:https://charburnham.github.io/8b66120d-fc05-4ccc-975d-4884b44cce7c","1","ha77v84840_F4T_audio.webm","",""
"614","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A crocodile can stick its tongue out further than any other animal.</p>
              <audio controls src=""blob:https://charburnham.github.io/8b66120d-fc05-4ccc-975d-4884b44cce7c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","452","1250500","0.0-137.0-2.0","ha77v84840","","","","","","queued","F4T","A crocodile can stick its tongue out further than any other animal.","true","sentence_review","","1","ha77v84840_F4T_audio.webm","accepted","ha77v84840_F4T_audio.webm"
"1262","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A female kangaroo is called a boomer.</p>
          </div>
        ","0","html-button-response","453","1251764","0.0-138.0-0.0","ha77v84840","","","","","","","16F","A female kangaroo is called a boomer.","false","sentence_ready","","","","",""
"3556","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A female kangaroo is called a boomer.</p>
          </div>
        ","null","html-audio-response","454","1255389","0.0-138.0-1.0","ha77v84840","","","","","8","","16F","A female kangaroo is called a boomer.","false","sentence_recording","blob:https://charburnham.github.io/505d466c-dcde-4f5f-8665-75f8b54dda57","1","ha77v84840_16F_audio.webm","",""
