"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"1418","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Taiwan is the only country whose national flag is not rectangular.</p>
          </div>
        ","0","html-button-response","483","1255535","0.0-134.0-0.0","6nhu1nbwba","","","","","","","35F","Taiwan is the only country whose national flag is not rectangular.","false","sentence_ready","","","","",""
"5481","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Taiwan is the only country whose national flag is not rectangular.</p>
          </div>
        ","null","html-audio-response","484","1261088","0.0-134.0-1.0","6nhu1nbwba","","","","","10","","35F","Taiwan is the only country whose national flag is not rectangular.","false","sentence_recording","blob:https://charburnham.github.io/0cf729dc-7aeb-4ade-b131-a9d34fa74bee","1","6nhu1nbwba_35F_audio.webm","",""
"560","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Taiwan is the only country whose national flag is not rectangular.</p>
              <audio controls src=""blob:https://charburnham.github.io/0cf729dc-7aeb-4ade-b131-a9d34fa74bee"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","485","1261651","0.0-134.0-2.0","6nhu1nbwba","","","","","","queued","35F","Taiwan is the only country whose national flag is not rectangular.","false","sentence_review","","1","6nhu1nbwba_35F_audio.webm","accepted","6nhu1nbwba_35F_audio.webm"
"772","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","486","1262427","0.0-135.0-0.0","6nhu1nbwba","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"4630","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","487","1267121","0.0-135.0-1.0","6nhu1nbwba","","","","","3","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/42cdcc92-49f5-4e2f-ad59-d3d48fed1f27","1","6nhu1nbwba_6F_audio.webm","",""
"641","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/42cdcc92-49f5-4e2f-ad59-d3d48fed1f27"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","488","1267765","0.0-135.0-2.0","6nhu1nbwba","","","","","","not_uploaded_rerecorded","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","1","6nhu1nbwba_6F_audio.webm","rerecord","null"
"978","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","489","1268745","0.0-135.1-0.1","6nhu1nbwba","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"3545","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","490","1272371","0.0-135.1-1.1","6nhu1nbwba","","","","","17","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/02bc21ff-321e-4850-a953-c803d630c793","2","6nhu1nbwba_6F_audio.webm","",""
"402","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/02bc21ff-321e-4850-a953-c803d630c793"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","491","1272776","0.0-135.1-2.1","6nhu1nbwba","","","","","","not_uploaded_rerecorded","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","2","6nhu1nbwba_6F_audio.webm","rerecord","null"
"734","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","492","1273512","0.0-135.2-0.2","6nhu1nbwba","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"1011","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","493","1274589","0.0-135.2-1.2","6nhu1nbwba","","","","","7","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/8fcbac6a-a6fb-448a-bd4f-1cfe9ad77b8e","3","6nhu1nbwba_6F_audio.webm","",""
"1595","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/8fcbac6a-a6fb-448a-bd4f-1cfe9ad77b8e"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","494","1276186","0.0-135.2-2.2","6nhu1nbwba","","","","","","not_uploaded_rerecorded","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","3","6nhu1nbwba_6F_audio.webm","rerecord","null"
"1485","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","0","html-button-response","495","1277674","0.0-135.3-0.3","6nhu1nbwba","","","","","","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_ready","","","","",""
"5200","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
          </div>
        ","null","html-audio-response","496","1282955","0.0-135.3-1.3","6nhu1nbwba","","","","","3","","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_recording","blob:https://charburnham.github.io/1ec4e7d8-8938-41be-8dc8-2103182d9fbb","4","6nhu1nbwba_6F_audio.webm","",""
"668","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Studies suggest that ants can lift up to 50,000 times their own weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/1ec4e7d8-8938-41be-8dc8-2103182d9fbb"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","497","1283626","0.0-135.3-2.3","6nhu1nbwba","","","","","","queued","6F","Studies suggest that ants can lift up to 50,000 times their own weight.","false","sentence_review","","4","6nhu1nbwba_6F_audio.webm","accepted","6nhu1nbwba_6F_audio.webm"
